dataset,model,method,seed,exp_name,run_status,num_rounds,final_val_accuracy,final_test_accuracy,val_auc,test_auc,cumulative_train_time_sec,cumulative_acquisition_time_sec,cumulative_round_time_sec,exp_dir
CIFAR10,resnet18,random,1,random_1_50b,complete,101,73.15999820709229,72.59999809265136,60.69485002366623,60.02158271959514,15754.414932727814,0.5932791233062744,15900.6500415802,/weka/s219110279/TypiClust/output/CIFAR10/resnet18/random_1_50b
CIFAR10,resnet18,random,2,random_2_50b,complete,101,73.17999813079834,71.8099981880188,60.27504808444789,58.72782039340179,15858.982902526855,0.6122004985809326,16006.96108341217,/weka/s219110279/TypiClust/output/CIFAR10/resnet18/random_2_50b
CIFAR10,resnet18,random,3,random_3_50b,complete,101,73.89999820709228,73.91999814987183,59.81168174063806,59.9476223120359,15842.860460996628,0.6603429317474365,15991.347046136856,/weka/s219110279/TypiClust/output/CIFAR10/resnet18/random_3_50b
CIFAR10,resnet18,random,4,random_4_50b,complete,101,74.3399979019165,73.72999841690063,60.3184143736811,59.69574111740188,15902.33960223198,0.6745576858520508,16051.816785812378,/weka/s219110279/TypiClust/output/CIFAR10/resnet18/random_4_50b
CIFAR10,resnet18,random,5,random_5_50b,complete,101,74.83999750137329,73.19999803543091,60.676830162765945,59.57376094251577,15847.416523456573,0.6620819568634033,15995.872107028961,/weka/s219110279/TypiClust/output/CIFAR10/resnet18/random_5_50b
CIFAR10,resnet18,random,mean_std,aggregate_n=5,complete,101,73.8840 ± 0.7318,73.0520 ± 0.8634,60.3554 ± 0.3612,59.5933 ± 0.5169,15841.20288438797,0.6404924392700195,15989.329412794114,
