dataset,model,method,seed,exp_name,run_status,episode,labeled_count,best_val_accuracy,best_val_epoch,test_accuracy,train_time_sec,test_time_sec,acquisition_time_sec,round_time_sec,is_initial_sampling
TINYIMAGENET,resnet18,distance_cv_cover,1,distance_cv_cover_1_50b,complete,-1,50,,,,,,2.907498598098755,2.907498598098755,True
TINYIMAGENET,resnet18,distance_cv_cover,1,distance_cv_cover_1_50b,complete,0,100,2.6200000000000045,182.0,2.3400000000000034,160.26787161827087,2.9847192764282227,2.612255811691284,165.86484670639038,False
TINYIMAGENET,resnet18,distance_cv_cover,1,distance_cv_cover_1_50b,complete,1,150,3.5400000000000063,148.0,3.530000000000001,160.95122146606445,3.804591655731201,2.7381021976470947,167.49391531944275,False
TINYIMAGENET,resnet18,distance_cv_cover,1,distance_cv_cover_1_50b,complete,2,200,4.780000000000001,176.0,4.310000000000002,160.6654725074768,3.902862548828125,2.7254364490509033,167.29377150535583,False
TINYIMAGENET,resnet18,distance_cv_cover,1,distance_cv_cover_1_50b,complete,3,250,5.040000000000006,106.0,4.650000000000006,169.33563089370728,3.7550551891326904,2.867091417312622,175.9577775001526,False
TINYIMAGENET,resnet18,distance_cv_cover,1,distance_cv_cover_1_50b,complete,4,300,5.859999999999999,130.0,5.010000000000005,168.5578956604004,3.99507212638855,2.5887444019317627,175.1417121887207,False
TINYIMAGENET,resnet18,distance_cv_cover,1,distance_cv_cover_1_50b,complete,5,350,6.180000000000007,80.0,5.829999999999998,175.7959861755371,3.1483819484710693,2.606646776199341,181.55101490020752,False
TINYIMAGENET,resnet18,distance_cv_cover,1,distance_cv_cover_1_50b,complete,6,400,6.700000000000003,60.0,6.219999999999999,176.86654210090637,3.0087788105010986,2.658348798751831,182.5336697101593,False
TINYIMAGENET,resnet18,distance_cv_cover,1,distance_cv_cover_1_50b,complete,7,450,6.980000000000004,86.0,6.659999999999997,195.17740845680237,4.3363938331604,6.412246465682983,205.92604875564575,False
TINYIMAGENET,resnet18,distance_cv_cover,1,distance_cv_cover_1_50b,complete,8,500,7.5,166.0,7.189999999999998,184.9812936782837,3.7851827144622803,4.737344741821289,193.50382113456726,False
TINYIMAGENET,resnet18,distance_cv_cover,1,distance_cv_cover_1_50b,complete,9,550,7.959999999999994,88.0,7.709999999999994,191.23410534858704,4.051923036575317,4.663229703903198,199.94925808906555,False
TINYIMAGENET,resnet18,distance_cv_cover,1,distance_cv_cover_1_50b,complete,10,600,8.560000000000002,142.0,8.370000000000005,192.3957154750824,3.0942046642303467,2.574491500854492,198.06441164016724,False
TINYIMAGENET,resnet18,distance_cv_cover,1,distance_cv_cover_1_50b,complete,11,650,8.879999999999995,194.0,8.64,199.67655062675476,3.1272504329681396,6.040908575057983,208.84470963478088,False
TINYIMAGENET,resnet18,distance_cv_cover,1,distance_cv_cover_1_50b,complete,12,700,9.040000000000006,168.0,8.840000000000003,199.73886036872864,2.9990394115448,7.1225080490112305,209.86040782928467,False
TINYIMAGENET,resnet18,distance_cv_cover,1,distance_cv_cover_1_50b,complete,13,750,9.239999999999995,154.0,9.379999999999995,207.2927222251892,3.1304163932800293,6.012882709503174,216.4360213279724,False
TINYIMAGENET,resnet18,distance_cv_cover,1,distance_cv_cover_1_50b,complete,14,800,9.36,38.0,9.519999999999996,208.63187909126282,3.968440532684326,2.9714560508728027,215.57177567481995,False
TINYIMAGENET,resnet18,distance_cv_cover,1,distance_cv_cover_1_50b,complete,15,850,9.939999999999998,36.0,9.159999999999997,215.18692755699158,3.9984755516052246,2.8989243507385254,222.08432745933533,False
TINYIMAGENET,resnet18,distance_cv_cover,1,distance_cv_cover_1_50b,complete,16,900,9.739999999999995,86.0,9.530000000000001,214.77202916145325,3.8982224464416504,2.8222496509552,221.4925012588501,False
TINYIMAGENET,resnet18,distance_cv_cover,1,distance_cv_cover_1_50b,complete,17,950,9.939999999999998,34.0,9.319999999999993,221.68618392944336,3.941120147705078,2.751934766769409,228.37923884391785,False
TINYIMAGENET,resnet18,distance_cv_cover,1,distance_cv_cover_1_50b,complete,18,1000,10.079999999999998,22.0,9.920000000000002,222.27133679389954,3.964967966079712,2.741057872772217,228.97736263275146,False
TINYIMAGENET,resnet18,distance_cv_cover,1,distance_cv_cover_1_50b,complete,19,1050,10.439999999999998,180.0,10.340000000000003,229.44264960289001,3.8778021335601807,2.7534520626068115,236.073903799057,False
TINYIMAGENET,resnet18,distance_cv_cover,1,distance_cv_cover_1_50b,complete,20,1100,10.459999999999994,92.0,10.599999999999994,228.98657894134521,4.024481296539307,3.00612211227417,236.0171823501587,False
TINYIMAGENET,resnet18,distance_cv_cover,1,distance_cv_cover_1_50b,complete,21,1150,10.560000000000002,108.0,10.049999999999997,235.95813035964966,3.0021188259124756,2.672508478164673,241.6327576637268,False
TINYIMAGENET,resnet18,distance_cv_cover,1,distance_cv_cover_1_50b,complete,22,1200,10.319999999999993,196.0,10.430000000000007,235.94450092315674,3.0252597332000732,2.7016098499298096,241.67137050628662,False
TINYIMAGENET,resnet18,distance_cv_cover,1,distance_cv_cover_1_50b,complete,23,1250,10.120000000000005,178.0,10.129999999999995,252.7187376022339,3.0577313899993896,2.715977668762207,258.4924466609955,False
TINYIMAGENET,resnet18,distance_cv_cover,1,distance_cv_cover_1_50b,complete,24,1300,10.159999999999997,124.0,10.040000000000006,245.728422164917,4.042731046676636,2.883405923843384,252.654559135437,False
TINYIMAGENET,resnet18,distance_cv_cover,1,distance_cv_cover_1_50b,complete,25,1350,10.040000000000006,80.0,9.599999999999994,249.55450582504272,3.890779733657837,2.9908432960510254,256.4361288547516,False
TINYIMAGENET,resnet18,distance_cv_cover,1,distance_cv_cover_1_50b,complete,26,1400,10.079999999999998,130.0,9.409999999999997,251.2532331943512,3.9400417804718018,2.7948412895202637,257.98811626434326,False
TINYIMAGENET,resnet18,distance_cv_cover,1,distance_cv_cover_1_50b,complete,27,1450,9.959999999999994,160.0,9.579999999999998,258.9818398952484,4.062812566757202,2.90828013420105,265.95293259620667,False
