dataset,model,method,seed,exp_name,run_status,num_rounds,final_val_accuracy,final_test_accuracy,val_auc,test_auc,cumulative_train_time_sec,cumulative_acquisition_time_sec,cumulative_round_time_sec,exp_dir
TINYIMAGENET,resnet18,entropy,1,entropy_1_50b,complete,101,8.659999999999997,8.400000000000006,5.995049504950494,5.342673267326733,35333.48602986336,3155.453106403351,38818.31492638588,/weka/s219110279/TypiClust/output/TINYIMAGENET/resnet18/entropy_1_50b
TINYIMAGENET,resnet18,entropy,2,entropy_2_50b,complete,101,9.040000000000006,7.579999999999998,6.249306930693067,5.364455445544554,35138.8815908432,3188.5799856185913,38648.20225906372,/weka/s219110279/TypiClust/output/TINYIMAGENET/resnet18/entropy_2_50b
TINYIMAGENET,resnet18,entropy,3,entropy_3_50b,complete,101,8.480000000000004,7.650000000000006,6.055841584158417,5.102376237623763,34762.51387262344,3185.4220340251923,38272.58198595047,/weka/s219110279/TypiClust/output/TINYIMAGENET/resnet18/entropy_3_50b
TINYIMAGENET,resnet18,entropy,4,entropy_4_50b,complete,101,8.379999999999995,7.909999999999997,5.7988118811881195,5.289207920792078,34198.57638883591,3253.1914296150208,37769.8472507,/weka/s219110279/TypiClust/output/TINYIMAGENET/resnet18/entropy_4_50b
TINYIMAGENET,resnet18,entropy,5,entropy_5_50b,complete,101,8.700000000000003,7.739999999999995,6.074653465346535,5.122970297029702,35801.774217128754,3033.1316452026367,39141.916944265366,/weka/s219110279/TypiClust/output/TINYIMAGENET/resnet18/entropy_5_50b
TINYIMAGENET,resnet18,entropy,mean_std,aggregate_n=5,complete,101,8.6520 ± 0.2532,7.8560 ± 0.3282,6.0347 ± 0.1623,5.2443 ± 0.1235,35047.04641985893,3163.1556401729586,38530.17267327309,
