dataset,model,method,seed,exp_name,run_status,episode,labeled_count,best_val_accuracy,best_val_epoch,test_accuracy,train_time_sec,test_time_sec,acquisition_time_sec,round_time_sec,is_initial_sampling
CIFAR100,resnet18,maxherding,1,maxherding_1_50b,complete,-1,50,,,,,,62.64519762992859,62.64519762992859,True
CIFAR100,resnet18,maxherding,1,maxherding_1_50b,complete,0,100,3.6599999999999966,52.0,3.2099999999999937,88.18666744232178,2.0783660411834717,50.84443807601929,141.10947155952454,False
CIFAR100,resnet18,maxherding,1,maxherding_1_50b,complete,1,150,4.5,146.0,4.170000000000002,88.80902242660522,2.16279935836792,51.551666021347046,142.5234878063202,False
CIFAR100,resnet18,maxherding,1,maxherding_1_50b,complete,2,200,4.680000000000007,42.0,4.849999999999994,88.285640001297,2.001190662384033,51.34805178642273,141.63488245010376,False
CIFAR100,resnet18,maxherding,1,maxherding_1_50b,complete,3,250,5.920000000000002,126.0,6.269999999999996,93.45585203170776,2.1374921798706055,51.15039324760437,146.74373745918274,False
CIFAR100,resnet18,maxherding,1,maxherding_1_50b,complete,4,300,6.780000000000001,88.0,6.700000000000003,93.99674916267395,1.9925282001495361,52.397377014160156,148.38665437698364,False
CIFAR100,resnet18,maxherding,1,maxherding_1_50b,complete,5,350,7.260000000000005,102.0,7.030000000000001,110.16550350189209,2.308494806289673,56.59423208236694,169.0682303905487,False
CIFAR100,resnet18,maxherding,1,maxherding_1_50b,complete,6,400,7.859999999999999,98.0,7.530000000000001,102.48753190040588,2.039168357849121,56.16379117965698,160.690491437912,False
CIFAR100,resnet18,maxherding,1,maxherding_1_50b,complete,7,450,8.560000000000002,148.0,8.560000000000002,107.68415260314941,2.1091742515563965,58.33271670341492,168.12604355812073,False
CIFAR100,resnet18,maxherding,1,maxherding_1_50b,complete,8,500,9.019999999999996,116.0,9.049999999999997,112.26569890975952,2.2407960891723633,58.314677715301514,172.8211727142334,False
CIFAR100,resnet18,maxherding,1,maxherding_1_50b,complete,9,550,9.200000000000003,158.0,9.36,118.17401051521301,2.144327402114868,59.55341100692749,179.87174892425537,False
CIFAR100,resnet18,maxherding,1,maxherding_1_50b,complete,10,600,9.519999999999996,144.0,9.870000000000005,117.17631149291992,2.1400067806243896,57.365354776382446,176.68167304992676,False
CIFAR100,resnet18,maxherding,1,maxherding_1_50b,complete,11,650,10.280000000000001,90.0,10.39,123.92763829231262,2.2076025009155273,61.886207818984985,188.02144861221313,False
CIFAR100,resnet18,maxherding,1,maxherding_1_50b,complete,12,700,10.379999999999995,88.0,10.829999999999998,133.08499026298523,2.379829168319702,61.44641733169556,196.9112367630005,False
CIFAR100,resnet18,maxherding,1,maxherding_1_50b,complete,13,750,11.379999999999995,124.0,11.280000000000001,128.64325881004333,2.166210889816284,57.323851346969604,188.13332104682922,False
CIFAR100,resnet18,maxherding,1,maxherding_1_50b,complete,14,800,11.980000000000004,138.0,11.939999999999998,128.44177079200745,2.1954479217529297,57.19364047050476,187.83085918426514,False
CIFAR100,resnet18,maxherding,1,maxherding_1_50b,complete,15,850,12.239999999999995,112.0,12.599999999999994,134.45057320594788,2.0736804008483887,56.341166734695435,192.8654203414917,False
CIFAR100,resnet18,maxherding,1,maxherding_1_50b,complete,16,900,12.780000000000001,168.0,12.730000000000004,135.03080463409424,2.1685478687286377,58.81035137176514,196.009703874588,False
CIFAR100,resnet18,maxherding,1,maxherding_1_50b,complete,17,950,12.799999999999997,182.0,13.39,139.32773900032043,2.1085400581359863,57.263512134552,198.69979119300842,False
CIFAR100,resnet18,maxherding,1,maxherding_1_50b,complete,18,1000,13.379999999999995,192.0,13.540000000000006,140.00869250297546,2.100691556930542,57.68026614189148,199.78965020179749,False
CIFAR100,resnet18,maxherding,1,maxherding_1_50b,complete,19,1050,13.959999999999994,178.0,14.090000000000003,145.8931601047516,2.086439371109009,56.993648052215576,204.97324752807617,False
CIFAR100,resnet18,maxherding,1,maxherding_1_50b,complete,20,1100,14.480000000000004,136.0,14.219999999999999,145.78479313850403,2.1232717037200928,57.65495729446411,205.56302213668823,False
CIFAR100,resnet18,maxherding,1,maxherding_1_50b,complete,21,1150,15.0,128.0,15.150000000000006,150.98977422714233,2.0898964405059814,57.036622047424316,210.11629271507263,False
CIFAR100,resnet18,maxherding,1,maxherding_1_50b,complete,22,1200,15.599999999999994,180.0,15.260000000000005,150.80821204185486,2.1455323696136475,59.016233921051025,211.96997833251953,False
CIFAR100,resnet18,maxherding,1,maxherding_1_50b,complete,23,1250,15.5,174.0,15.870000000000005,156.1658411026001,2.094538927078247,57.1838002204895,215.44418025016785,False
CIFAR100,resnet18,maxherding,1,maxherding_1_50b,complete,24,1300,15.620000000000005,150.0,15.790000000000006,155.71358823776245,2.185171365737915,57.289891719818115,215.18865132331848,False
CIFAR100,resnet18,maxherding,1,maxherding_1_50b,complete,25,1350,15.980000000000004,146.0,16.379999999999995,161.74856090545654,2.2107253074645996,57.751821756362915,221.71110796928406,False
CIFAR100,resnet18,maxherding,1,maxherding_1_50b,complete,26,1400,16.519999999999996,184.0,16.930000000000007,161.58177542686462,2.0730409622192383,57.20275020599365,220.85756659507751,False
CIFAR100,resnet18,maxherding,1,maxherding_1_50b,complete,27,1450,16.599999999999994,100.0,17.189999999999998,168.26694798469543,2.312291383743286,57.393704891204834,227.97294425964355,False
CIFAR100,resnet18,maxherding,1,maxherding_1_50b,complete,28,1500,16.560000000000002,170.0,17.200000000000003,167.5999367237091,2.0990099906921387,56.58677387237549,226.28572058677673,False
CIFAR100,resnet18,maxherding,1,maxherding_1_50b,complete,29,1550,16.93999984741211,176.0,17.189999999999998,172.8619270324707,2.217620611190796,58.81654906272888,233.89609670639038,False
CIFAR100,resnet18,maxherding,1,maxherding_1_50b,complete,30,1600,17.260000000000005,110.0,17.439999999999998,172.8228371143341,2.1216466426849365,57.161794900894165,232.1062786579132,False
CIFAR100,resnet18,maxherding,1,maxherding_1_50b,complete,31,1650,17.620000000000005,190.0,17.849999999999994,178.21422839164734,2.197713613510132,59.37807583808899,239.79001784324646,False
CIFAR100,resnet18,maxherding,1,maxherding_1_50b,complete,32,1700,17.760000000000005,166.0,17.64,177.76309514045715,2.137957811355591,57.23762631416321,237.13867926597595,False
CIFAR100,resnet18,maxherding,1,maxherding_1_50b,complete,33,1750,18.22,194.0,18.36,183.52329874038696,2.152017593383789,57.388039112091064,243.06335544586182,False
