dataset,model,method,seed,exp_name,run_status,episode,labeled_count,best_val_accuracy,best_val_epoch,test_accuracy,train_time_sec,test_time_sec,acquisition_time_sec,round_time_sec,is_initial_sampling
TINYIMAGENET,resnet18,uncertainty,1,uncertainty_1_50b,complete,0,100,2.180000000000007,64,1.4000000000000057,160.81495761871338,3.6644392013549805,33.07244157791138,197.55183839797974,False
TINYIMAGENET,resnet18,uncertainty,1,uncertainty_1_50b,complete,1,150,2.4399999999999977,188,2.2900000000000063,161.5242953300476,3.7684271335601807,31.082066297531128,196.37478876113892,False
TINYIMAGENET,resnet18,uncertainty,1,uncertainty_1_50b,complete,2,200,2.680000000000007,40,2.1099999999999994,157.27420830726624,3.607994794845581,31.146063566207886,192.0282666683197,False
TINYIMAGENET,resnet18,uncertainty,1,uncertainty_1_50b,complete,3,250,2.6599999999999966,68,2.4599999999999937,162.29965925216675,3.805474281311035,32.97611379623413,199.0812473297119,False
TINYIMAGENET,resnet18,uncertainty,1,uncertainty_1_50b,complete,4,300,3.0999999999999943,42,2.739999999999995,158.56900548934937,2.928037166595459,29.701441526412964,191.1984841823578,False
TINYIMAGENET,resnet18,uncertainty,1,uncertainty_1_50b,complete,5,350,3.239999999999995,124,2.6400000000000006,165.43847465515137,2.982891082763672,29.57123827934265,197.9926040172577,False
TINYIMAGENET,resnet18,uncertainty,1,uncertainty_1_50b,complete,6,400,3.5,176,3.049999999999997,165.62645483016968,2.893092632293701,29.933810710906982,198.45335817337036,False
TINYIMAGENET,resnet18,uncertainty,1,uncertainty_1_50b,complete,7,450,3.739999999999995,146,3.2099999999999937,171.01904797554016,2.997796058654785,30.29645800590515,204.3133020401001,False
TINYIMAGENET,resnet18,uncertainty,1,uncertainty_1_50b,complete,8,500,3.680000000000007,168,3.3799999999999955,171.31020402908325,2.8982832431793213,29.706482410430908,203.91496968269348,False
TINYIMAGENET,resnet18,uncertainty,1,uncertainty_1_50b,complete,9,550,3.819999999999993,92,3.4200000000000017,178.5985004901886,2.973167896270752,30.072794914245605,211.64446330070496,False
TINYIMAGENET,resnet18,uncertainty,1,uncertainty_1_50b,complete,10,600,4.060000000000002,146,3.4099999999999966,177.5025007724762,3.635284185409546,29.798621892929077,210.93640685081482,False
TINYIMAGENET,resnet18,uncertainty,1,uncertainty_1_50b,complete,11,650,4.060000000000002,148,3.3599999999999994,183.77592206001282,3.4967141151428223,29.799448251724243,217.07208442687988,False
TINYIMAGENET,resnet18,uncertainty,1,uncertainty_1_50b,complete,12,700,4.219999999999999,158,3.8700000000000045,183.84186148643494,2.8380849361419678,28.59333348274231,215.2732799053192,False
TINYIMAGENET,resnet18,uncertainty,1,uncertainty_1_50b,complete,13,750,4.260000000000005,186,3.549999999999997,189.42564630508423,2.9010744094848633,30.34889054298401,222.6756112575531,False
TINYIMAGENET,resnet18,uncertainty,1,uncertainty_1_50b,complete,14,800,4.260000000000005,42,3.9399999999999977,190.06464099884033,3.0177230834960938,29.830063343048096,222.91242742538452,False
TINYIMAGENET,resnet18,uncertainty,1,uncertainty_1_50b,complete,15,850,4.400000000000006,136,3.519999999999996,196.36225199699402,3.0200400352478027,30.414764642715454,229.79705667495728,False
