selected_size,selected_id_mean,selected_id_min,selected_id_max,selected_id_std,selected_radius_mean,selected_radius_min,selected_radius_max,selected_radius_std,selected_gain_mean,selected_gain_min,selected_gain_max,selected_gain_std,coverage_fraction_before,coverage_fraction_after,k_id,k_knn,base_delta,alpha,median_id
50,7.778178691864014,5.533600807189941,10.5995454788208,1.184253454208374,0.49059635400772095,0.3512435257434845,0.6728028059005737,0.08010637760162354,15.960000038146973,8.0,47.0,10.686366081237793,0.17466666666666666,0.1924,50,50,0.2125,1.0,17.520103454589844
50,7.58296012878418,4.677130222320557,11.420495986938477,1.5403425693511963,0.5141708850860596,0.32694751024246216,0.7983319759368896,0.11050814390182495,13.359999656677246,7.0,34.0,7.588833808898926,0.1759111111111111,0.19075555555555557,50,50,0.2125,1.0,17.571306228637695
50,8.184391021728516,6.211733818054199,14.129786491394043,1.4045811891555786,0.4654867649078369,0.26296645402908325,0.5981679558753967,0.06934576481580734,14.579999923706055,8.0,39.0,7.902126312255859,0.17602222222222222,0.1922222222222222,50,50,0.2125,1.0,17.485458374023438
50,7.976550102233887,4.309839725494385,11.784225463867188,1.6312757730484009,0.4915241003036499,0.31691858172416687,0.8665379285812378,0.11894646286964417,13.960000038146973,8.0,43.0,8.190139770507812,0.17617777777777777,0.19168888888888888,50,50,0.2125,1.0,17.57477569580078
50,7.691378593444824,5.354357719421387,10.599087715148926,1.2401418685913086,0.4973788559436798,0.3514162600040436,0.6956375241279602,0.08294346183538437,15.920000076293945,8.0,44.0,9.203999519348145,0.1768888888888889,0.19457777777777777,50,50,0.2125,1.0,17.52796173095703
50,8.128619194030762,5.258531093597412,11.697174072265625,1.5415198802947998,0.4770532548427582,0.31991446018218994,0.7116237282752991,0.0911903977394104,15.260000228881836,8.0,38.0,8.970641136169434,0.1792888888888889,0.19624444444444444,50,50,0.2125,1.0,17.609859466552734
50,7.796705722808838,5.215697288513184,11.457745552062988,1.2905604839324951,0.4924730658531189,0.32560545206069946,0.7152839303016663,0.08687189966440201,16.260000228881836,8.0,37.0,8.503669738769531,0.1794888888888889,0.19755555555555557,50,50,0.2125,1.0,17.556255340576172
50,8.189446449279785,4.023227214813232,15.905096054077148,1.9897428750991821,0.48199036717414856,0.23419050872325897,0.9258294701576233,0.12213977426290512,12.539999961853027,7.0,36.0,7.887229919433594,0.1804888888888889,0.19442222222222222,50,50,0.2125,1.0,17.528575897216797
50,7.941859245300293,5.211322784423828,10.794692993164062,1.3259810209274292,0.48380446434020996,0.34547844529151917,0.715621292591095,0.08728057146072388,15.720000267028809,9.0,42.0,9.022282600402832,0.18126666666666666,0.19873333333333335,50,50,0.2125,1.0,17.5498046875
50,8.278831481933594,4.739190578460693,12.056660652160645,1.754247784614563,0.4746643006801605,0.31047916412353516,0.789869487285614,0.10974766314029694,14.619999885559082,8.0,47.0,9.184530258178711,0.18151111111111112,0.19775555555555555,50,50,0.2125,1.0,17.615726470947266
